date;tkr;index;PE;EPSttm;insiderOwn;shsOutstand;perfWeek;marketCap;forwardPE;EPSnextY;insiderTrans;shsFloat;perfMonth;income;PEG;EPSnextQ;instOwn;shortFloat;perfQuarter;sales;PS;EPSthisY;instTrans;shortRatio;perfHalfY;bookSh;PB;EPSnextYprc;ROA;targetPrice;perfYear;cashSh;PC;EPSnext5Y;ROE;Range52W;perfYTD;div;PFCF;EPSpast5Y;ROI;High52W;beta;divPrc;quickRatio;salesPast5Y;grossMargin;low52W;ATR;emp;currentRatio;salesQQ;operMargin;RSI;volatility;optionable;debtEq;EPSQQ;profitMargin;relVolume;prevClose;shortable;LTdebtEq;earnings;payout;avgVolume;price;recom;SMA20;SMA50;SMA200;volume;change
20171224;BKI;null;45.95;0.96;5.4;1.5415E8;-1.78;6.8200003E9;27.4;1.62;0.0;1.4516E8;-3.7;1.04E8;2.71;0.36;2.5;1.26;0.0;1.04999994E9;6.52;19.1;0.0;1.69;0.0;10.75;4.12;17.63;0.0;49.09;0.0;0.95;46.66;16.98;0.0;41.1 - 47.55;5.36;0.0;0.0;0.0;7.2;-6.94;0.0;0.0;1.9;0.0;0.0;7.66;0.88;4250;1.9;-1.2;0.0;41.98;2.5 2.07;Yes;0.93;31.2;0.0;0.3;44.0;Yes;0.9;Jan 31 AMC;0.0;1080000.0;44.25;1.9;-1.69;-2.91;-2.26;328659;0.57
20171224;GIL;null;19.26;1.68;8.4;2.2154E8;2.31;7.16E9;17.07;1.89;0.0;2.1904E8;3.06;3.817E8;1.4;0.31;83.3;4.4;5.83;2.69000013E9;2.67;17.7;0.07;22.42;1.86;9.26;3.49;10.57;12.4;34.04;24.73;0.22;148.91;13.75;18.2;23.55 - 32.61;27.43;0.37;14.39;8.9;13.5;-0.86;0.75;1.14;1.7;8.4;29.1;37.28;0.49;48000;5.1;0.2;15.2;60.63;1.29 1.61;Yes;0.34;5.5;14.2;0.42;32.17;Yes;0.34;Feb 01 BMO;21.3;429580.0;32.33;2.4;1.68;4.05;8.45;181342;0.5
20171224;HEI;null;45.78;2.05;4.1;7.24E7;-2.51;6.7900001E9;39.36;2.38;-0.56;7.18E7;1.62;1.766E8;3.75;0.57;71.0;2.3;4.64;1.47E9;4.63;16.5;0.16;7.03;30.35;13.18;7.11;13.43;8.3;91.3;48.37;0.68;137.08;12.22;17.1;60.0 - 101.4;51.85;0.16;31.54;15.9;13.0;-7.57;0.73;0.17;1.4;12.5;37.5;56.2;2.25;4700;2.9;9.9;20.0;55.02;3.27 2.43;Yes;0.39;6.9;12.0;0.69;94.54;Yes;0.39;Dec 18 AMC;7.2;235160.0;93.72;2.2;2.07;2.88;16.19;161759;-0.87
20171224;BRO;null;26.99;1.89;1.4;1.3905E8;-0.14;7.1100001E9;25.42;2.01;-0.96;1.1602E8;1.49;2.63E8;4.45;0.42;74.2;1.86;7.19;1.84E9;3.86;7.3;-0.7;4.03;18.45;18.22;2.81;7.43;4.5;48.4;14.19;4.14;12.34;6.07;10.8;41.1 - 52.42;13.93;0.6;25.71;9.9;8.6;-2.5;0.78;1.17;1.1;11.8;0.0;24.36;0.62;8297;1.1;2.9;25.9;52.58;1.0 1.26;Yes;0.39;5.6;14.3;0.48;51.35;Yes;0.35;Oct 16 AMC;28.0;534590.0;51.11;3.0;-0.29;1.56;12.1;256633;-0.47
20171224;WAB;null;30.22;2.64;1.1;9.625E7;3.86;7.6599997E9;19.96;3.99;-0.51;8.532E7;8.96;2.511E8;3.98;0.95;0.0;16.61;4.62;3.56999987E9;2.15;-18.4;1.49;19.77;-10.5;28.4;2.8;14.82;3.9;86.43;-4.15;2.37;33.6;7.59;10.2;69.2 - 93.81;-4.08;0.48;69.36;13.8;8.8;-15.12;1.07;0.6;1.0;8.3;28.5;15.07;1.58;20000;1.6;41.8;11.0;60.83;1.95 2.1;Yes;0.69;-23.3;7.0;0.53;79.86;Yes;0.67;Jan 23 BMO;15.8;716490.0;79.63;2.2;3.76;4.63;1.17;381312;-0.29
20171224;AIV;S&P 500;137.11;0.32;0.2;1.5706E8;-1.48;6.7800003E9;94.92;0.46;-29.13;1.5568E8;-3.25;4.93E7;19.31;0.07;0.0;2.84;-3.03;9.9970003E8;6.79;-56.9;1.82;4.81;-1.3;8.5;5.08;21.33;3.3;47.64;-3.05;0.35;121.78;7.1;13.9;41.87 - 46.85;-4.97;1.44;43.12;16.3;4.9;-7.82;0.46;3.33;0.0;1.7;65.0;3.15;0.56;1456;0.0;2.3;23.7;40.65;1.32 1.18;Yes;3.3;629.2;20.7;1.42;43.15;Yes;3.04;Jan 25 AMC;106.5;919520.0;43.19;2.8;-1.63;-2.37;-2.45;1302122;0.09
20171224;BURL;null;31.51;3.81;1.1;6.769E7;7.67;8.1299999E9;24.67;4.87;-18.94;6.75E7;17.51;2.697E8;1.67;2.08;0.0;7.58;30.85;5.8600003E9;1.39;50.9;-2.12;5.01;35.44;-1.63;0.0;13.71;10.2;116.88;40.0;0.71;169.04;18.91;-363.1;79.07 - 119.62;41.72;0.0;28.7;25.0;24.2;0.41;0.55;0.0;0.2;7.5;41.7;51.9;3.07;40000;1.0;7.1;7.6;75.68;2.26 2.82;Yes;0.0;42.6;4.6;1.35;118.96;Yes;0.0;Nov 21 BMO;0.0;1020000.0;120.11;1.9;8.87;18.76;26.99;1377370;0.97
20171224;RPM;null;40.53;1.29;1.5;1.3222E8;0.48;6.9000003E9;16.59;3.14;-2.72;1.3164E8;-0.13;1.815E8;4.55;0.59;77.5;2.63;2.03;5.0500004E9;1.37;-48.2;2.37;4.45;-3.55;11.88;4.39;9.78;0.0;56.7;-3.03;1.79;29.2;8.9;0.0;47.87 - 56.48;-3.1;1.28;0.0;-3.7;7.6;-7.65;1.53;2.45;1.4;5.6;43.3;8.96;0.69;14318;2.2;7.5;0.0;46.82;0.94 1.31;Yes;1.36;-0.4;0.0;0.43;52.16;Yes;1.2;Jan 04 BMO;0.0;777780.0;52.16;2.3;-1.02;-0.42;-0.72;331715;0.0
20171224;OGE;null;17.28;1.91;0.19;1.997E8;-3.34;6.5900001E9;16.22;2.04;-4.67;1.9932E8;-5.44;3.821E8;4.43;0.29;66.0;1.02;-8.99;2.28999987E9;2.88;24.5;-0.6;1.99;-7.79;18.11;1.82;6.27;3.7;37.4;-2.25;0.0;0.0;3.9;10.9;32.65 - 37.4;-1.32;1.33;0.0;-0.4;5.6;-11.75;0.92;4.03;0.5;-10.4;59.3;1.1;0.5;2453;0.6;-3.6;22.4;32.0;1.58 1.51;Yes;0.9;-0.2;16.7;0.74;32.66;Yes;0.76;Feb 01 BMO;63.2;1020000.0;33.01;2.7;-3.98;-6.85;-6.83;754997;1.07
20171224;UHAL;null;22.81;16.62;64.42;1.95E7;0.55;7.4E9;16.86;22.5;0.0;6980000.0;7.02;3.256E8;1.52;8.51;31.7;7.15;0.85;3.5E9;2.11;-18.5;2.05;4.27;8.51;155.42;2.44;10.5;3.4;383.0;3.78;39.41;9.62;15.0;11.3;336.93 - 400.46;3.31;0.0;0.0;15.0;8.5;-5.29;1.11;0.0;0.0;6.4;90.2;12.57;5.93;12452;0.0;4.4;18.1;53.64;1.24 1.69;No;1.12;-29.4;9.3;0.22;379.91;Yes;1.12;Nov 08 AMC;0.0;116920.0;379.27;2.0;1.35;1.31;2.69;26016;-0.17
20171224;ARCC;null;12.52;1.26;0.2;4.298E8;0.0;6.7900001E9;10.07;1.57;1.13;4.2444E8;-3.19;5.098E8;4.17;0.37;45.3;0.34;-0.19;1.11E9;6.1;25.3;-2.88;0.81;-3.3;16.5;0.96;12.88;4.5;18.0;-2.17;0.79;19.91;3.0;7.8;15.6 - 17.87;-4.18;1.52;0.0;-0.6;5.5;-11.58;0.69;9.62;0.0;9.8;54.8;1.28;0.2;930;0.0;13.6;47.4;35.95;1.08 1.12;Yes;0.66;-7.1;45.8;0.87;15.81;Yes;0.66;Feb 01 BMO;120.4;1790000.0;15.8;1.9;-2.15;-2.75;-4.32;1555600;-0.06
20171224;BMA;null;16.42;7.13;40.9;6.815E7;2.39;7.9800003E9;11.35;10.32;0.0;4.495E7;17.49;4.636E8;3.42;2.29;33.3;0.51;5.5;1.9E9;4.2;30.6;10.56;0.71;32.19;33.3;3.52;22.92;4.5;104.71;87.98;40.31;2.91;4.8;26.5;61.7 - 136.1;81.99;1.51;0.0;41.0;36.7;-13.95;1.24;1.29;0.0;43.8;0.0;89.81;4.08;8728;0.0;29.2;56.3;52.82;1.87 3.01;Yes;0.31;34.4;24.4;0.55;116.77;Yes;0.31;Nov 08;9.7;324140.0;117.11;2.5;4.78;0.63;18.28;178173;0.29
20171224;EQGP;null;28.31;0.94;90.18;2.67489984E8;1.34;7.0900004E9;25.33;1.05;0.0;2.615E7;1.42;2.492E8;1.57;0.26;10.3;3.36;-8.62;8.218E8;8.63;104.8;-0.8;8.98;-7.73;-3.89;0.0;7.17;7.8;31.92;5.03;0.03;1027.32;18.0;-23.6;24.18 - 31.76;5.12;0.91;117.94;28.2;-562.2;-16.57;0.0;3.43;0.9;34.1;89.7;9.59;0.73;0;0.9;17.2;70.3;57.97;2.6 2.95;Yes;0.0;25.9;30.3;2.05;26.37;Yes;0.0;Jan 25 BMO;74.8;97780.0;26.5;2.3;2.64;-0.84;-3.42;200490;0.49
20171224;ARW;null;14.14;5.68;0.5;8.845E7;2.41;7.1100001E9;9.85;8.16;-7.41;8.765E7;2.19;5.12599968E8;1.39;2.29;95.2;2.32;0.2;2.56200008E10;0.28;9.2;-0.75;4.19;0.74;55.16;1.46;11.15;3.6;86.13;12.09;6.61;12.17;10.2;11.1;68.55 - 84.53;12.76;0.0;246.08;1.9;9.3;-4.89;1.18;0.0;1.1;2.2;12.7;17.29;1.27;18700;1.6;17.1;3.3;55.17;1.49 1.73;Yes;0.65;17.4;2.0;0.67;80.63;Yes;0.57;Feb 01 BMO;0.0;485170.0;80.4;2.4;1.85;0.44;3.61;327479;-0.29
20171224;WES;null;35.87;1.33;34.23;1.5585E8;1.34;7.4200003E9;20.57;2.32;0.0;8.739E7;4.77;2.084E8;5.98;0.47;62.3;1.94;-6.52;2.13000013E9;3.49;202.0;3.88;2.95;-12.02;22.87;2.08;160.7;2.7;58.82;-20.43;0.98;48.71;6.0;5.8;42.68 - 67.44;-18.94;3.62;0.0;3.6;11.0;-29.37;1.12;7.6;0.9;15.7;62.4;11.6;1.17;392;0.9;19.3;33.2;57.65;2.33 2.56;Yes;0.88;-31.2;9.8;0.53;46.81;Yes;0.88;Jan 30 AMC;261.2;575770.0;47.63;2.1;3.5;1.8;-9.88;302339;1.75
20171224;PHI;null;12.36;2.38;0.0;2.1606E8;-1.93;6.36E9;0.0;0.0;0.0;8.275E7;-9.64;0.0;8.24;0.0;9.15;1.02;-9.06;3.15000013E9;2.02;0.0;0.0;9.73;-19.51;10.83;2.72;0.0;0.0;31.43;10.27;0.0;0.0;1.5;0.0;26.28 - 38.54;6.79;1.5;0.0;-5.49;0.0;-23.66;0.0;5.1;0.0;0.0;0.0;11.95;0.91;17567;0.0;-0.1;0.0;44.5;2.66 2.78;No;0.0;57.6;0.0;0.53;29.42;Yes;0.0;Dec 04 BMO;0.0;86720.0;29.42;3.0;-0.72;-6.66;-11.58;46169;0.0
20171224;DEI;null;77.82;0.52;5.89;1.6907E8;-1.22;6.8700001E9;53.45;0.76;-2.92;1.5954E8;-0.12;8.42E7;12.97;0.18;97.5;2.23;3.46;7.9750003E8;8.61;43.0;4.43;5.0;5.29;14.72;2.76;30.14;1.1;41.25;14.45;0.99;40.95;6.0;4.0;35.27 - 41.59;11.11;1.0;29.58;117.6;3.6;-2.33;0.73;2.46;0.0;5.2;68.0;15.17;0.57;600;0.0;8.6;30.0;52.16;1.68 1.45;Yes;1.66;-25.5;10.5;0.63;40.2;Yes;1.66;Nov 07 AMC;177.0;710380.0;40.62;2.7;0.14;0.67;4.28;445212;1.04
20171224;JUNO;null;0.0;-3.39;4.2;1.1287E8;2.95;5.1900001E9;0.0;-4.09;-63.31;8.737E7;-23.75;-3.538E8;0.0;-1.01;83.7;9.2;8.67;1.066E8;48.71;10.9;5.42;3.39;54.88;10.87;4.23;-9.1;-25.9;55.54;156.84;8.22;5.6;0.0;-33.9;17.52 - 63.45;144.03;0.0;0.0;0.0;-23.0;-27.5;0.0;0.0;4.8;0.0;0.0;162.56;3.16;589;4.8;115.4;0.0;43.52;4.88 6.86;Yes;0.03;-100.9;0.0;0.71;45.03;Yes;0.03;Jan 31 AMC;0.0;2370000.0;46.0;2.1;-11.03;-10.02;32.1;1687581;2.15
20171224;RHI;S&P 500;21.78;2.56;0.6;1.2381E8;0.76;6.8899999E9;19.69;2.83;-12.38;1.2267E8;2.0;3.213E8;5.26;0.64;88.5;2.4;13.38;5.1900001E9;1.33;-0.9;1.12;2.88;16.75;9.22;6.04;9.57;17.6;50.82;13.89;2.81;19.79;4.15;29.1;42.92 - 57.67;14.15;0.96;22.78;20.7;31.5;-3.45;1.33;1.72;1.8;6.8;41.1;29.73;0.96;16400;1.8;-1.0;9.9;58.74;1.2 1.85;Yes;0.0;-3.5;6.2;0.38;55.87;Yes;0.0;Jan 23 AMC;36.6;1020000.0;55.68;2.9;1.06;4.42;14.73;383493;-0.34
20171224;BHF;S&P 500;0.0;-23.47;19.3;1.2035E8;1.86;7.1699999E9;6.86;8.68;0.01;9.685E7;3.64;-2.81100006E9;0.0;2.07;82.9;2.48;1.47;4.4200003E9;1.62;-362.6;0.0;2.81;0.0;114.93;0.52;494.25;0.0;64.55;0.0;14.11;4.22;8.0;0.0;52.75 - 75.0;-14.94;0.0;0.0;0.0;-16.7;-20.61;0.0;0.0;0.0;0.0;0.0;12.87;1.37;0;0.0;11.4;0.0;52.74;2.46 2.34;Yes;0.26;-496.8;0.0;0.62;60.39;Yes;0.26;Jan 31 AMC;0.0;854030.0;59.54;3.1;1.31;0.98;0.11;530294;-1.41
20171224;CSL;null;22.45;5.06;0.3;6.243E7;1.01;7.0900004E9;18.99;5.98;-3.23;6.132E7;2.49;3.24E8;1.4;1.05;92.3;2.26;13.28;3.91000013E9;1.81;-20.8;-1.19;4.1;19.36;39.02;2.91;21.0;7.8;124.8;1.92;2.36;48.01;16.0;13.1;92.09 - 116.53;2.92;1.48;28.73;8.2;9.2;-2.59;0.88;1.3;1.4;8.1;29.2;23.26;1.55;12000;2.1;9.9;13.1;54.2;1.18 1.36;Yes;0.0;0.0;8.3;0.54;114.25;Yes;0.32;Jan 23 AMC;27.9;337490.0;113.51;2.1;0.18;3.42;10.82;181056;-0.65
20171224;JWN;S&P 500;16.71;2.85;1.5;1.6464E8;4.51;7.8300001E9;16.23;2.93;0.0;1.1425E8;15.5;4.88E8;2.79;1.22;61.3;17.89;0.46;1.50899999E10;0.52;-36.1;-8.22;7.94;-0.54;5.13;9.27;-0.1;6.1;42.22;-1.45;4.08;11.65;6.0;61.3;37.79 - 51.22;-0.81;1.48;21.33;-8.5;13.0;-7.18;0.87;3.11;0.3;6.3;36.1;25.79;1.23;72500;1.0;2.5;6.6;66.08;1.92 3.01;Yes;3.21;0.0;3.2;0.67;47.5;Yes;3.14;Nov 09 AMC;51.3;2570000.0;47.54;3.0;4.83;11.95;6.05;1715969;0.08
20171224;JLL;null;20.04;7.46;0.4;4.535E7;0.73;6.7800003E9;16.46;9.09;-7.83;4.508E7;0.51;3.409E8;2.07;4.21;93.3;3.14;21.21;7.56E9;0.9;-27.7;0.75;4.82;24.0;69.32;2.16;8.17;4.5;146.43;46.65;6.13;24.41;9.7;11.6;97.6 - 155.25;48.03;0.72;11.1;13.6;8.2;-3.66;1.92;0.48;1.2;13.7;0.0;53.25;3.42;77000;1.2;14.2;6.2;56.38;2.22 2.23;Yes;0.38;79.6;4.5;0.71;149.27;Yes;0.36;Nov 06 BMO;9.0;293470.0;149.57;2.0;-0.27;4.95;19.97;208097;0.2
20171224;AYI;S&P 500;23.16;7.43;0.9;4.19E7;3.83;7.2099999E9;17.7;9.73;-3.54;4.17E7;6.62;3.217E8;1.16;2.1;0.0;13.91;3.84;3.50999987E9;2.06;12.1;-1.39;9.33;-2.48;39.75;4.33;7.78;11.1;185.5;-25.88;7.42;23.19;20.0;19.1;153.28 - 241.6;-25.42;0.52;31.89;22.2;17.2;-28.73;1.45;0.3;1.5;12.6;42.3;12.33;5.13;12500;2.1;3.5;14.8;56.8;2.5 3.34;Yes;0.21;14.5;9.2;0.35;172.41;Yes;0.21;Jan 08 BMO;7.0;621400.0;172.18;2.4;2.28;4.6;-3.69;217776;-0.13
20171224;COMM;null;38.81;0.99;1.3;1.9223E8;1.56;7.36E9;14.89;2.57;-3.48;1.8806E8;7.73;1.946E8;8.53;0.47;0.0;4.83;17.34;4.6199997E9;1.59;403.9;-0.38;6.16;-0.21;8.08;4.74;20.01;2.7;39.88;2.98;2.14;17.91;4.55;13.3;30.95 - 42.75;2.98;0.0;22.96;19.6;8.8;-10.39;1.2;0.0;2.1;8.5;40.0;23.78;0.72;25000;2.8;-12.8;10.9;68.52;1.58 2.07;Yes;0.0;-45.6;4.2;0.64;38.42;Yes;2.93;Jan 31 BMO;0.0;1470000.0;38.31;2.1;2.72;10.08;5.88;935920;-0.29
20171224;OAK;null;9.62;4.35;0.7;1.5647E8;0.36;6.5500001E9;11.42;3.67;-74.94;6.363E7;-3.46;2.774E8;0.78;0.57;59.4;0.91;-10.1;1.46E9;4.49;115.1;1.51;2.86;-11.05;13.6;3.08;-3.76;3.3;50.44;10.13;4.51;9.29;12.38;32.5;36.95 - 48.5;11.6;3.21;0.0;22.3;14.4;-13.71;0.57;7.67;0.0;48.5;72.3;13.26;0.77;900;0.0;-19.0;31.6;38.5;2.09 1.93;Yes;1.84;-23.4;19.0;1.18;42.05;Yes;1.84;Jan 25 BMO;75.8;202630.0;41.85;2.8;-1.23;-4.87;-8.54;239610;-0.48
20171224;TTC;null;27.0;2.41;1.8;1.0727E8;0.59;6.9800003E9;22.62;2.88;-3.94;1.0544E8;3.76;2.67700016E8;1.38;0.44;77.3;1.48;6.46;2.50999987E9;2.79;16.7;0.34;2.71;-8.12;6.08;10.7;9.94;16.9;67.0;16.8;3.12;20.84;19.5;43.2;55.16 - 73.86;16.32;0.8;34.22;17.6;28.4;-11.89;0.63;1.23;1.1;5.0;36.8;17.98;0.97;6834;1.7;4.5;13.8;55.29;1.29 1.59;Yes;0.5;23.3;10.0;0.52;65.37;Yes;0.47;Dec 07 BMO;28.1;575980.0;65.08;2.7;0.5;2.64;-0.49;300698;-0.44
20171224;IONS;null;355.66;0.14;0.2;1.2437E8;-2.99;6.3299999E9;326.03;0.16;-40.91;1.2292E8;-6.4;1.72E7;8.67;-0.06;94.1;9.42;-3.53;4.957E8;12.76;2.9;2.72;9.65;-8.36;2.48;20.51;325.0;1.6;57.0;-1.42;8.13;6.26;41.0;8.3;37.26 - 65.51;6.33;0.0;64.81;3.4;-7.7;-22.36;2.88;0.0;6.2;28.5;42.2;36.5;1.85;435;6.3;9.0;11.2;42.2;2.79 3.86;Yes;1.94;-113.2;3.5;0.54;51.4;Yes;1.94;Nov 07 BMO;0.0;1200000.0;50.86;2.8;-4.09;-7.91;0.97;643776;-1.05
20171224;CLNS;null;0.0;-0.04;0.1;5.4961997E8;-2.0;6.4600003E9;52.22;0.23;-81.61;5.255E8;-4.94;1700000.0;0.0;0.0;84.7;1.86;-8.99;2.16E9;2.99;-64.8;0.45;3.57;-18.46;13.5;0.87;125.0;0.1;16.19;-13.63;1.6;7.36;0.0;0.3;11.62 - 14.97;-15.02;1.08;0.0;28.7;0.8;-21.51;1.46;9.19;0.0;96.5;97.6;1.12;0.22;575;0.0;272.4;9.6;36.66;2.13 1.76;Yes;1.52;-103.4;0.7;0.69;11.8;Yes;1.52;Nov 08 AMC;0.0;2740000.0;11.75;2.2;-2.96;-4.52;-11.01;1894896;-0.42
20171224;SCI;null;19.67;1.9;2.0;1.891E8;1.38;7.0599997E9;23.75;1.57;-16.3;1.8023E8;4.07;3.656E8;2.23;0.45;92.1;6.03;7.89;3.08999987E9;2.28;-21.1;-1.53;9.73;13.77;6.61;5.65;4.24;3.0;40.8;31.2;1.42;26.35;8.82;31.0;27.89 - 38.1;31.48;0.6;38.11;8.1;7.7;-1.99;0.97;1.61;0.7;5.5;23.3;33.88;0.55;15361;0.7;1.4;18.5;60.26;1.26 1.39;Yes;2.72;20.3;11.8;0.66;37.5;Yes;2.66;Jan 24 AMC;27.8;1120000.0;37.34;1.4;0.59;4.15;10.61;740563;-0.43
20171224;UMC;null;18.42;0.13;0.0;2.54E9;-0.81;6.2199997E9;17.5;0.14;0.0;2.38E9;-8.24;3.47E8;0.92;0.02;5.9;0.73;-1.61;5.0300001E9;1.24;-37.8;6.74;14.43;16.11;2.91;0.84;16.67;2.7;2.45;36.87;0.93;2.63;20.0;4.9;1.74 - 2.73;40.0;0.08;3.46;4.2;1.2;-10.26;0.54;3.27;1.3;4.8;19.6;40.8;0.05;19539;1.5;-1.2;3.4;42.02;1.4 1.55;Yes;0.47;16.1;6.9;0.43;2.42;Yes;0.25;Jan 24 BMO;0.0;1200000.0;2.45;2.7;-2.97;-4.4;6.29;518543;1.24
20171224;FCE-A;null;52.92;0.45;0.3;2.649E8;-2.17;6.3400003E9;74.98;0.32;0.0;2.3977E8;-4.85;1.194E8;8.68;0.0;89.1;2.05;-4.43;9.2570003E8;6.84;-137.9;1.05;4.0;-2.09;12.65;1.89;-34.9;1.7;27.67;19.18;0.73;32.71;6.1;4.3;19.93 - 26.3;14.78;0.56;24.36;-0.6;-5.6;-9.05;1.08;2.34;0.0;-1.4;52.3;20.02;0.36;1936;0.0;-1.7;7.9;41.33;1.49 1.51;Yes;1.07;101.2;15.4;0.33;23.84;Yes;1.07;Feb 01 AMC;75.3;1230000.0;23.92;2.0;-1.35;-3.18;0.0;400335;0.34
20171224;LGF-A;null;35.36;0.94;2.4;1.9808E8;0.97;6.6E9;33.21;1.0;0.0;1.9699E8;1.0;2.201E8;2.36;0.21;89.8;0.0;6.49;3.95000013E9;1.67;-73.6;-0.59;0.0;18.41;13.6;2.45;-22.49;2.5;0.0;22.37;1.14;29.21;15.0;8.4;24.27 - 34.75;23.83;0.0;9.95;18.0;2.0;-4.14;1.16;0.0;0.8;15.1;43.7;37.25;0.95;1427;1.0;47.1;3.7;57.53;2.98 3.01;Yes;0.87;159.7;5.6;0.68;33.74;Yes;0.84;Nov 09 AMC;0.0;578790.0;33.31;0.0;1.67;6.78;16.13;396009;-1.27
20171224;LPT;null;18.1;2.37;0.78;1.4718E8;-2.45;6.32E9;32.67;1.31;-1.55;1.4627E8;-4.94;3.494E8;3.62;0.33;95.9;1.48;2.24;7.312E8;8.64;51.0;-0.13;2.92;2.85;20.52;2.09;9.23;5.7;44.63;10.02;0.32;132.46;5.0;11.6;37.21 - 45.4;8.68;1.6;1070.92;29.0;4.1;-5.44;0.93;3.73;0.0;6.9;67.6;15.37;0.58;301;0.0;1.5;28.0;37.0;1.57 1.32;Yes;0.95;9.4;47.8;0.64;42.81;Yes;0.95;Jan 23 BMO;56.6;739220.0;42.93;2.5;-3.03;-1.84;2.8;471131;0.28
20171224;TYL;null;45.64;3.89;1.0;3.739E7;-2.06;6.6300001E9;40.8;4.35;-67.1;3.485E7;0.41;1.538E8;2.81;1.04;95.6;4.27;3.13;8.1609997E8;8.13;58.9;3.83;7.59;1.21;28.82;6.15;11.38;10.9;192.4;23.1;4.4;40.31;16.25;15.5;142.21 - 188.21;24.23;0.0;44.72;27.7;12.1;-5.77;1.0;0.0;1.1;19.6;47.4;24.72;2.63;4039;1.1;10.1;18.6;45.48;1.14 1.54;Yes;0.0;7.2;18.8;0.56;178.33;Yes;0.0;Jan 24 AMC;0.0;196100.0;177.36;2.1;-2.05;-0.2;4.1;109924;-0.54
20171224;AAP;S&P 500;21.09;4.77;0.2;7.387E7;-0.15;7.4299996E9;17.03;5.9;0.0;7.357E7;12.2;3.531E8;2.31;0.62;0.0;9.73;2.66;9.4200003E9;0.79;-3.1;0.22;3.74;-17.44;43.74;2.3;13.32;4.2;109.17;-40.99;4.92;20.44;9.13;11.5;78.81 - 177.5;-40.55;0.24;28.74;3.9;12.8;-43.35;1.0;0.24;0.3;9.2;43.7;27.59;3.16;41000;1.5;-3.0;6.3;57.44;2.47 3.24;Yes;0.32;-15.6;3.7;0.65;100.13;Yes;0.32;Nov 14 BMO;5.0;1910000.0;100.55;2.6;1.5;10.78;-11.49;1247880;0.42
20171224;HUBB;null;26.1;5.18;0.4;5.46E7;4.94;7.3800003E9;21.8;6.2;-1.17;5.445E7;11.76;2.861E8;2.61;1.42;87.0;1.65;18.61;3.60999987E9;2.05;10.0;0.19;2.69;19.74;30.33;4.46;13.54;7.9;134.67;14.79;7.33;18.46;10.0;17.8;109.32 - 135.5;15.88;3.08;53.86;3.5;13.3;-0.2;1.08;2.28;1.4;4.1;32.0;23.71;2.17;17400;2.3;4.7;13.3;71.86;1.49 1.77;Yes;0.65;-5.8;7.9;0.61;135.22;Yes;0.6;Jan 23 BMO;52.4;333540.0;135.23;2.6;5.32;8.31;14.58;204800;0.01
20171224;PF;null;40.3;1.48;0.3;1.1857E8;6.14;7.0700001E9;21.38;2.79;-29.93;1.181E8;7.17;1.763E8;3.81;0.94;0.0;1.76;4.41;3.12E9;2.27;-1.4;0.14;1.92;-3.75;16.62;3.59;9.25;2.7;64.56;12.58;1.11;53.82;10.59;9.0;52.4 - 66.67;11.51;1.3;35.93;38.5;6.8;-10.6;0.34;2.18;0.8;4.8;27.6;13.73;1.03;5100;1.8;-1.2;13.5;68.84;2.34 1.78;Yes;1.51;-12.0;5.7;1.27;58.28;Yes;1.49;Jan 25 BMO;78.8;1080000.0;59.6;1.7;4.47;6.56;2.01;1369087;2.26
20171224;FLR;S&P 500;35.76;1.43;0.3;1.3989E8;1.23;7.1399997E9;20.75;2.46;-9.87;1.3937E8;8.06;2.015E8;3.0;0.63;87.0;4.17;22.73;1.94800005E10;0.37;-29.9;-0.88;4.07;14.66;23.47;2.18;58.06;2.2;47.44;-4.76;14.33;3.56;11.92;6.3;37.04 - 58.37;-2.76;0.84;17.87;-10.1;6.9;-12.51;1.46;1.64;1.2;-4.0;3.3;37.9;0.8;61551;1.6;3.7;2.1;71.49;1.52 1.62;Yes;0.49;1866.3;1.0;0.34;51.26;Yes;0.48;Feb 01 AMC;58.2;1430000.0;51.07;2.7;3.32;9.45;11.61;479478;-0.37
20171224;MIDD;null;24.82;5.32;1.97;5.53E7;0.96;7.3000003E9;21.25;6.21;-2.08;5.481E7;11.76;3.039E8;3.05;1.51;0.0;8.09;8.47;2.3E9;3.18;48.0;0.01;7.24;7.34;23.09;5.72;14.93;10.0;135.56;0.87;1.48;89.37;8.15;22.8;107.53 - 150.87;2.51;0.0;26.51;23.7;15.5;-12.48;1.87;0.0;1.0;21.5;39.7;22.79;2.42;2981;1.9;3.3;20.3;70.96;1.23 2.06;Yes;0.72;-1.2;13.2;0.83;131.04;Yes;0.72;Nov 14 AMC;0.0;612330.0;132.04;2.4;4.13;9.51;4.27;505674;0.76
20171224;BPL;null;14.78;3.26;0.35;1.4652E8;-1.47;7.0700001E9;12.54;3.85;-0.93;1.4613E8;3.28;4.602E8;24.63;0.91;70.4;1.74;-15.94;3.63000013E9;1.95;18.3;5.27;3.41;-23.51;32.59;1.48;12.72;4.7;60.54;-26.96;0.05;894.7;0.6;10.3;43.9 - 73.01;-27.09;5.05;0.0;5.1;8.5;-33.93;1.06;10.47;0.6;-7.1;46.3;9.89;1.21;1590;1.1;20.3;18.4;51.68;2.94 2.58;Yes;1.03;-31.4;12.7;0.77;47.78;Yes;0.99;Nov 03 BMO;151.6;747610.0;48.24;2.3;2.26;-3.17;-19.02;573934;0.96
